莆 田 市 涵 江 动 车 站	ns ns ns nr nr v n n	o o o o o o song song	B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
镇 江 动 车 站	ns ns v n n	o o o song song	B-destination I-destination I-destination I-destination E-destination	navigation.navigation
涵 江 动 车 站	nr nr v n n	o o o song song	B-destination I-destination I-destination I-destination E-destination	navigation.navigation
取 消	v v	o o	O O	navigation.cancel_navigation
静 子	n n	o o	O O	OTHERS

我 要 听 孙 露 的 歌	r v v nr nr uj n	song song o singer singer o o	O O O B-singer E-singer O O	music.play
我 要 听 孙 露 的 歌	r v v nr nr uj n	song song o singer singer o o	O O O B-singer E-singer O O	music.play
我 要 听 孙 露 的 歌	r v v nr nr uj n	song song o singer singer o o	O O O B-singer E-singer O O	music.play

小 心 猪 之 歌 歌 曲 小 星 星 歌 曲 快 点 不 要 说 话 了 台 北 山	n n n n n n n nr nr nr n n d d df df v v ul ns ns n	o o song song song o o song song song o o o o song song song song o o o o	O O B-song I-song E-song O O B-song I-song E-song O O O O O O O O O O O O	music.play
猪 之 歌 歌 曲 这 里 全 部 成 熟 了	n n n n n r r n n a a ul	song song song o o o o o o o o o	B-song I-song E-song O O O O O O O O O	music.play
播 放 猪 之 歌	v v n n n	o o song song song	O O B-song I-song E-song	music.play

朋 友	n n	song song	B-song E-song	music.play
帮 我 搜 一 个 援 交	v r v m m vn vn	song song o o o o o	O O O O O O O	OTHERS
唱	v	o	O	music.play
听 一 首 远 走 高 飞	v m m i i i i	o o o song song singer singer	O O O B-song I-song I-song E-song	music.play

电 话 给	n n p	o o o	O O O	phone_call.make_a_phone_call
超 市	v v	scene scene	B-destination E-destination	navigation.navigation
吉 美 超 市	nr nr v v	o o scene scene	B-destination I-destination I-destination E-destination	navigation.navigation
超 市 深 州 店	v v ns ns n	scene scene o o o	B-destination I-destination I-destination I-destination E-destination	navigation.navigation
冯 迪	nr nr	o o	O O	OTHERS
胡 亮	nr nr	o o	O O	OTHERS
去 辛 集	v v v	o o o	O B-destination E-destination	navigation.navigation

导 航 水 濂 山 森 林 公 园	v v nr nr nr n n n n	o o o o o singer singer song song	O O B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
雨 轩	nr nr	o o	B-destination E-destination	navigation.navigation
取 消	v v	o o	O O	navigation.cancel_navigation

播 放	v v	o o	O O	music.play
播 放 民 族 歌 曲	v v n n n n	o o style style o o	O O B-style E-style O O	music.play
我 要 听 h i g h 歌	r v v eng eng eng eng n	song song o song song song song song	O O O B-song I-song I-song I-song E-song	music.play

沙 口 路 与 二 环 支 路 交 叉 口	n n n p b b n n n n n	o o o o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 你 就 说 出 来 了	l l l r d v v v ul	song song song o o o o o o	O O O O O O O O O	OTHERS
雅 阁 思 达 小 区	nr nr nz nz n n	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

导 航 结 束	v v v v	o o o o	O O O O	navigation.cancel_navigation
导 航 到 福 永 裕 华 酒 楼	v v v nr nr nz nz n n	o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 给 孙 丹 丹	l l l p nr ns ns	song song song o o o o	O O O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call

取 消	v v	o o	O O	OTHERS
导 航	v v	o o	O O	navigation.open
西 安 市 南 三 环	ns ns ns nr nr nr	song song o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

给 我 爸 打 电 话	p r n l l l	song song o song song song	O B-contact_name E-contact_name O O O	phone_call.make_a_phone_call
导 航	v v	o o	O O	navigation.open
珠 池 路 6 5 号	ns ns n m m m	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
的 导 航	uj v v	o o o	O O O	navigation.navigation
关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation

打 电 话 给 5 1 9	l l l p m m m	song song song o o o o	O O O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
导 航 泰 和 世 家	v v nz nz n n	o o o o o o	O O B-destination I-destination I-destination E-destination	navigation.navigation
听 2 0 0 2 年 的 第 一 场 雪	v m m m m m uj m m m n	o song song song song song song song song song song	O B-song I-song I-song I-song I-song I-song I-song I-song I-song E-song	music.play

请 播 放 情 笼 的 爱 的 世 界 只 有 你	v v v n n uj v uj n n c c r	o o o o o o song song song song song song song	O O O B-singer E-singer O B-song I-song I-song I-song I-song I-song E-song	music.play
我 要 一 壶 老 酒	r v m q n n	song song song song song song	O O B-song I-song I-song E-song	music.play
你 好 啊	l l zg	o o o	O O O	OTHERS
你 好 啊	l l zg	o o o	O O O	OTHERS
播 放 一 辈 子 对 你 好	v v m m m p l l	o o song song song song song song	O O B-song I-song I-song I-song I-song E-song	music.play

马 亮 长 得 帅 吗	nr nr nr nr nr y	o o o o o o	O O O O O O	OTHERS
马 亮 是 谁 呀	nr nr v r y	o o o o o	O O O O O	OTHERS
你 知 道 么 亮 几 岁 了 吗	r v v nr v m m ul y	o o o o o o o o o	O O O O O O O O O	OTHERS
去 北 京	v ns ns	o o o	O B-destination E-destination	navigation.navigation
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
蛋 哥	n n	o o	O O	OTHERS
播 放 不 一 样	v v d r r	o o song song song	O O B-song I-song E-song	music.play

导 航 到 东 方 艺 术 中 心	v v v n n n n n n	o o o song song o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
导 航 到 东 湾 艺 术 中 心	v v v ns ns n n n n	o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
1 2 3	m m m	song song song	O O O	OTHERS

导 航 到 旬 阳 摄 影 开 机 导 航 开 启 导 航 小 金 操 你 妈 了 个 逼	v v v ns ns n n n n v v v v v v n n v r n ul q v	o o o o o o o o o o o o o o o o o o o o o o o	O O O B-destination E-destination O O O O O O O O O O O O O O O O O O	navigation.navigation
导 航 到 安 康 市 旬 阳 县 铜 钱 关 镇	v v v ns ns ns ns ns ns n n n n	o o o o o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
拨 打 5 5 0 0 0 0 5 5	v v m m m m m m m m	o o o o o o o o o o	O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
她 老 公	r nr nr	o o o	O O O	OTHERS
* 的 分 呢	x uj q y	o o o o	O O O O	OTHERS

明 珠 路 6 8 9 号	nr nr n m m m m	o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
长 兴 县 规 划 局	ns ns ns n n n	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call

放 一 首 薛 乐 一 首 歌	v m m nr nr m m m	o o o singer singer o o o	O O O B-singer E-singer O O O	music.play
放 一 首 给 我 一 首 歌 的 时 间	v m m p r m m m uj n n	o o o song song song song song song song song	O O O B-song I-song I-song I-song I-song I-song I-song E-song	music.play
放 一 首 蓝 莲 花	v m m nr nr nr	o o o song song song	O O O B-song I-song E-song	music.play
喝 醉 了 的 人 怎 么 样	v v ul uj n r r r	o o o o o o o o	O O O O O O O O	OTHERS
邓 凯	nr nr	o o	O O	OTHERS
老 子 喝 醉 了	n n v v ul	o o o o o	O O O O O	OTHERS

我 想 听 云 菲 菲	r v v nr nr nr	song song o singer singer singer	O O O B-singer I-singer E-singer	music.play
我 想 听 云 菲 菲	r v v nr nr nr	song song o singer singer singer	O O O B-singer I-singer E-singer	music.play
我 想 听 云 在 飞	r v v n p n	song song o song song song	O O O B-song I-song E-song	music.play

大 王 叫 我 来 巡 山	nrt nrt v r v n n	song song song song song song song	B-song I-song I-song I-song I-song I-song E-song	music.play
播 放 煎 饼 果 子 来 一 套 音 乐	v v n n n n v m m n n	o o song song song song song song song o o	O O B-song I-song I-song I-song I-song I-song E-song O O	music.play
歌 曲 大 城 小 爱	n n ns ns nr nr	o o song song song song	O O B-song I-song I-song E-song	music.play

打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
梁 伟	nr nr	o o	B-contact_name E-contact_name	phone_call.make_a_phone_call
蒙 曼	nr nr	o o	O O	OTHERS
去 卫 岗	v n n	o o o	O B-destination E-destination	navigation.navigation
去 亳 州	v ns ns	o o o	O B-destination E-destination	navigation.navigation

导 航 到 中 国 银 行 铁 北 支 行	v v v nt nt nt nt ns ns v v	o o o song song song song o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
好 的	a uj	o o	O O	OTHERS
金 叶	n n	o o	O O	OTHERS
阿 果	n n	singer singer	B-singer E-singer	music.play

听 歌	v v	o o	O O	music.play
我 要 听 我 们 都 一 样	r v v r r d r r	song song o song song song song song	O O O B-song I-song I-song I-song E-song	music.play
我 要 听 我 们 不 一 样	r v v r r d r r	song song o song song song song song	O O O B-song I-song I-song I-song E-song	music.play

取 消 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
呼 叫 舅 舅	v v n n	o o o o	O O B-contact_name E-contact_name	phone_call.make_a_phone_call
呼 叫 1 3 9 0 0 0 0 5 4 8 9	v v m m m m m m m m m m m	o o o o o o o o o o o o o	O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

导 航 开 始	v v v v	o o o o	O O O O	navigation.start_navigation
导 航 开 始	v v v v	o o o o	O O O O	navigation.start_navigation
开 始 导 航	v v v v	o o o o	O O O O	navigation.start_navigation
打 电 话 现 在 就 你 新 的 手 机 号 码	l l l t t d r a uj n n n n	song song song song song o o o o o o o o	O O O O O O O O O O O O O	phone_call.make_a_phone_call
我 的 号 码 你 有 的 呀 我 不 打 你	r uj n n r v uj y r d v r	o o o o o o o o o o o o	O O O O O O O O O O O O	OTHERS

晓 雅	nr nr	o o	O O	OTHERS
取 消	v v	o o	O O	OTHERS
我 要 去 瑞 丰 灯 配 城	r v v ns ns n v v	song song o o o o o o	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 要 去 德 佰 仕 电 源 厂	r v v nr nr nr n n zg	song song o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

搜 索 颠 倒 人 生 m v	v v v v n n eng eng	o o o o o o o o	O O O O O O O O	OTHERS
风 的 季 节	n uj n n	song song song song	B-song I-song I-song E-song	music.play
打 开 音 乐 风 的 季 节	v v n n n uj n n	o o o o song song song song	O O O O B-song I-song I-song E-song	music.play

在 水 一 方	i i i i	song song song song	B-song I-song I-song E-song	music.play
呵 呵 呵	v v y	o o o	O O O	OTHERS
在 水 一 方	i i i i	song song song song	B-song I-song I-song E-song	music.play
在 水 一 方	i i i i	song song song song	B-song I-song I-song E-song	music.play

平 凡 先 生 歌 曲	a a n n n n	song song song song o o	B-song I-song I-song E-song O O	music.play
平 台 歌 曲	n n n n	o o o o	B-song E-song O O	music.play
平 凡 先 生 歌 曲	a a n n n n	song song song song o o	B-song I-song I-song E-song O O	music.play

播 放 音 乐	v v n n	o o o o	O O O O	music.play
讲 一 个 故 事 来 听 一 听	v m m n n v v m v	o o o song song o o o o	O O O O O O O O O	OTHERS
你 会 说	r v v	o o o	O O O	OTHERS
有 什 么 事 吗	v r r n y	o o o o o	O O O O O	OTHERS
讲 一 个 故 事 来 听 一 听 可 以 吗	v m m n n v v m v c c y	o o o song song o o o o o o o	O O O O O O O O O O O O	OTHERS
为 什 么 你 叫 魔 方	r r r r v n n	o o o o o o o	O O O O O O O	OTHERS
快 搜	a v	o o	O O	OTHERS
导 航 到 长 安 锦 绣 城 1 号 门 岗	v v v ns ns n n n m m nr nr	o o o o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
呼 叫 九	v v m	o o o	O O B-contact_name	phone_call.make_a_phone_call

孙 搜 索 马 坝 镇	zg v v ns ns ns	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
我 要 听 歌	r v v v	song song o o	O O O O	music.play
打 电 话 给 5 5 8	l l l p m m m	song song song o o o o	O O O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

给 租 房 子 水 果 打 电 话	p n n n n n l l l	o o o o singer singer song song song	O B-contact_name I-contact_name I-contact_name I-contact_name E-contact_name O O O	phone_call.make_a_phone_call
查 找 联 系 人	v v n n n	o o o o o	O O O O O	OTHERS
刘 家 豪 在 干 嘛	nrfg nrfg ag p n n	o o o o o o	O O O O O O	OTHERS
讲 个 笑 话	v q n n	o o o o	O O O O	OTHERS
导 航 到 广 州	v v v ns ns	o o o o o	O O O B-destination E-destination	navigation.navigation

韩 红	nr nr	singer singer	B-singer E-singer	music.play
丽 江 小 倩	ns ns nr nr	singer singer singer singer	B-singer I-singer I-singer E-singer	music.play
听 他 的 歌	v r uj n	o o o o	O B-singer O O	music.play

来 首 音 乐	v m n n	o o o o	O O O O	music.play
来 一 首 歌	v m m m	o o o o	O O O O	music.play
放 一 首 儿 歌 吧	v m m n n y	o o o age age o	O O O B-age E-age O	music.play
家 家	n n	singer singer	B-singer E-singer	music.play

打 开 行 车 记 录 仪	v v n n n n n	o o o o o o o	O O O O O O O	OTHERS
结 束 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
找 到 吗	v v y	o o o	O O O	OTHERS
打 电 话 给 妈	l l l p n	song song song o o	O O O O B-contact_name	phone_call.make_a_phone_call
打 电 话 给 妈	l l l p n	song song song o o	O O O O B-contact_name	phone_call.make_a_phone_call
打 开 蓝 牙 连 接	v v ns ns v v	o o o o o o	O O O O O O	OTHERS
蓝 牙 连 接	ns ns v v	o o o o	O O O O	OTHERS
最 近 联 系 人	f f n n n	toplist toplist o o o	O O O O O	OTHERS
打 开	v v	o o	O O	OTHERS

取 消	v v	o o	O O	OTHERS
萧 何	nr nr	o o	O O	OTHERS
小 伙 去 香 港	n n v ns ns	o o o o o	O O O O O	OTHERS
小 河 区 香 港 城	ns ns ns ns ns ns	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

播 放 一 首 一 壶 老 酒	v v m m m q n n	o o o o song song song song	O O O O B-song I-song I-song E-song	music.play
能 不 能 播 放 一 首	v v v v v m m	o o o o o o o	O O O O O O O	music.play
能 不 能 给 我 播 放 一 首 一 壶 老 酒	v v v p r v v m m m q n n	o o o song song o o o o song song song song	O O O O O O O O O B-song I-song I-song E-song	music.play
能 不 能 给 我 播 放 一 首 的 和 楼 主	v v v p r v v m m uj c n n	o o o song song o o o o o o o o	O O O O O O O O O O O O O	music.play
为 什 么 我 点 的 歌 曲 一 个 人 没 有 房	r r r r q uj n n m m n v v n	o o o o o o o o song song song o o o	O O O O O O O O O O O O O O	OTHERS
孙 楠	nr nr	singer singer	B-singer E-singer	music.play
放 一 曲 一 笑 倾 城	v m m i i i i	o o o song song song song	O O O B-song I-song I-song E-song	music.play
是 不 是 生 病 了	l l l n n ul	o o o o o o	O O O O O O	OTHERS
你 是 不 是 生 病 了	r l l l n n ul	o o o o o o o	O O O O O O O	OTHERS

隧 道	n n	o o	O O	OTHERS
老 虎 的 父	nr nr uj n	o o o o	O O O O	OTHERS
叮 当 叮 当	o o o o	o o o o	O O O O	OTHERS
虎 头 岩 隧 道 老 虎 地 福	n n nr n n nr nr nr nr	o o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
呼 叫 理 发 员	v v n n n	o o o o o	O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call

心 的 女 人 怎 么 了	n uj n n r r ul	o o age age o o o	O O O O O O O	OTHERS
伤 了 心 的 女 人 怎 么 了	v ul n uj n n r r ul	song song song song song song song song song	B-song I-song I-song I-song I-song I-song I-song I-song E-song	music.play
